2025-06-18 16:37:57,Siirt,33.13,açık,15
2025-06-18 16:39:22,Istanbul,28.59,açık,39
2025-06-18 16:45:33,Siirt,33.13,açık,15
2025-06-18 16:47:34,Siirt,33.13,açık,15
2025-06-18 16:50:54,Hatay,32.89,açık,24
2025-06-18 16:51:10,Iskenderun,33.51,açık,34
2025-06-18 18:00:24,Siirt,29.07,açık,18
